performance_id,date,campaign_id,impressions,clicks,conversions,spend,revenue,created_at,campaign_name,channel,target_audience,ctr,cvr,cpc,roas,cac,profit,profit_margin,year,month,month_name,week,day_of_week,day_name,quarter,is_weekend,season,spend_is_outlier,revenue_is_outlier,roas_is_outlier,cac_is_outlier,ctr_is_outlier,cvr_is_outlier
599,2024-02-25,10,21703,425,11,54.26,775.44,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,1.9582546191770724,2.588235294117647,0.12767058823529412,14.291190563951346,4.932727272727273,721.1800000000001,93.00268234808625,2024,2,February,8,6,Sunday,1,1,Winter,False,False,True,False,False,False
600,2024-02-26,10,50589,1619,72,126.47,5828.72,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,3.200300460574433,4.4471896232242125,0.07811612106238419,46.087767850083026,1.7565277777777777,5702.25,97.83022687656981,2024,2,February,9,0,Monday,1,0,Winter,False,True,True,False,False,False
601,2024-02-27,10,36943,863,28,92.36,2179.83,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.3360311831740788,3.2444959443800694,0.10702201622247973,23.601450844521437,3.2985714285714285,2087.47,95.76297234187987,2024,2,February,9,1,Tuesday,1,0,Winter,False,True,True,False,False,False
602,2024-02-28,10,49885,1574,69,124.71,4780.83,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,3.155257091310013,4.3837357052096575,0.07923125794155018,38.335578542217945,1.807391304347826,4656.12,97.39145713192062,2024,2,February,9,2,Wednesday,1,0,Winter,False,True,True,False,False,False
603,2024-02-29,10,36580,846,27,91.45,2261.25,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.31273920174959,3.1914893617021276,0.108096926713948,24.72662657189721,3.3870370370370373,2169.8,95.95577667219459,2024,2,February,9,3,Thursday,1,0,Winter,False,True,True,False,False,False
604,2024-03-01,10,46927,1393,57,117.32,4565.9,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.9684403435122637,4.0918880114860015,0.08422110552763819,38.91834299352199,2.0582456140350875,4448.58,97.43051753214044,2024,3,March,9,4,Friday,1,0,Spring,False,True,True,False,False,False
605,2024-03-02,10,33110,991,41,82.78,3368.69,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.9930534581697374,4.137235116044399,0.08353178607467204,40.694491423049044,2.0190243902439025,3285.91,97.54266495284517,2024,3,March,9,5,Saturday,1,1,Spring,False,True,True,False,False,False
606,2024-03-03,10,30729,853,33,76.82,2501.13,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.7758794623970844,3.8686987104337636,0.09005861664712778,32.55831814631607,2.3278787878787877,2424.31,96.92858827809829,2024,3,March,9,6,Sunday,1,1,Spring,False,True,True,False,False,False
607,2024-03-04,10,42965,1168,44,107.41,3198.9,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.7184917956476204,3.767123287671233,0.09196061643835617,29.782143189647147,2.4411363636363634,3091.4900000000002,96.64228328487918,2024,3,March,10,0,Monday,1,0,Spring,False,True,True,False,False,False
608,2024-03-05,10,36228,830,26,90.57,1842.83,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.2910456000883297,3.132530120481928,0.10912048192771083,20.34702440101579,3.483461538461538,1752.26,95.08527644980818,2024,3,March,10,1,Tuesday,1,0,Spring,False,False,True,False,False,False
609,2024-03-06,10,31925,645,18,79.81,1195.66,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.0203602192638996,2.7906976744186047,0.12373643410852714,14.981330660318257,4.433888888888889,1115.8500000000001,93.32502550892394,2024,3,March,10,2,Wednesday,1,0,Spring,False,False,True,False,False,False
610,2024-03-07,10,50114,1589,70,125.29,5221.17,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,3.17077064293411,4.405286343612335,0.07884833228445563,41.67267938382951,1.789857142857143,5095.88,97.60034628253821,2024,3,March,10,3,Thursday,1,0,Spring,False,True,True,False,False,False
611,2024-03-08,10,33022,690,20,82.56,1282.54,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.089516080188965,2.898550724637681,0.11965217391304347,15.534641472868216,4.128,1199.98,93.56277387060054,2024,3,March,10,4,Friday,1,0,Spring,False,False,True,False,False,False
612,2024-03-09,10,20637,385,10,51.59,853.33,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,1.8655812375829819,2.5974025974025974,0.134,16.540608645086255,5.159000000000001,801.74,93.95427325887992,2024,3,March,10,5,Saturday,1,1,Spring,False,False,True,False,False,False
613,2024-03-10,10,21034,400,10,52.59,831.26,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,1.9016829894456595,2.5,0.131475,15.806427077391138,5.259,778.67,93.6734595674037,2024,3,March,10,6,Sunday,1,1,Spring,False,False,True,False,False,False
614,2024-03-11,10,47446,1424,59,118.62,5104.12,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,3.001306748724866,4.143258426966292,0.08330056179775282,43.02916877423706,2.0105084745762714,4985.5,97.67599507848563,2024,3,March,11,0,Monday,1,0,Spring,False,True,True,False,False,False
615,2024-03-12,10,28547,515,13,71.37,911.34,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,1.8040424563001367,2.524271844660194,0.13858252427184467,12.769230769230768,5.49,839.97,92.16867469879519,2024,3,March,11,1,Tuesday,1,0,Spring,False,False,True,False,False,False
616,2024-03-13,10,45815,1328,53,114.54,3388.37,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.898613991050966,3.990963855421686,0.08625000000000001,29.582416623013792,2.161132075471698,3273.83,96.61961356050254,2024,3,March,11,2,Wednesday,1,0,Spring,False,True,True,False,False,False
617,2024-03-14,10,36581,846,27,91.45,1751.42,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.312675979333534,3.1914893617021276,0.108096926713948,19.15166757791143,3.3870370370370373,1659.97,94.77852257025728,2024,3,March,11,3,Thursday,1,0,Spring,False,False,True,False,False,False
618,2024-03-15,10,47357,1419,59,118.39,4904.84,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.9963891293789726,4.157857646229739,0.08343199436222692,41.42951262775572,2.0066101694915255,4786.45,97.58626173330832,2024,3,March,11,4,Friday,1,0,Spring,False,True,True,False,False,False
619,2024-03-16,10,32780,971,40,81.95,2598.65,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.962172056131788,4.11946446961895,0.08439752832131824,31.71018913971934,2.04875,2516.7000000000003,96.84643949743136,2024,3,March,11,5,Saturday,1,1,Spring,False,True,True,False,False,False
620,2024-03-17,10,26618,640,21,66.55,1518.84,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.4043880081148097,3.28125,0.10398437499999999,22.822539444027047,3.169047619047619,1452.29,95.61836664823154,2024,3,March,11,6,Sunday,1,1,Spring,False,False,True,False,False,False
621,2024-03-18,10,43684,1207,46,109.21,3087.79,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.7630253639776576,3.811101905550953,0.09048053024026512,28.27387601867961,2.3741304347826087,2978.58,96.4631662127282,2024,3,March,12,0,Monday,1,0,Spring,False,True,True,False,False,False
622,2024-03-19,10,38181,922,31,95.45,2124.98,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.414813650768707,3.3622559652928414,0.10352494577006507,22.2627553693033,3.079032258064516,2029.53,95.50819301828723,2024,3,March,12,1,Tuesday,1,0,Spring,False,True,True,False,False,False
623,2024-03-20,10,45394,1304,52,113.49,3820.33,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.8726263382825925,3.9877300613496933,0.08703220858895705,33.6622609921579,2.1825,3706.84,97.02931422154631,2024,3,March,12,2,Wednesday,1,0,Spring,False,True,True,False,False,False
624,2024-03-21,10,40310,1028,36,100.78,2494.23,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.5502356735301412,3.501945525291829,0.09803501945525292,24.74925580472316,2.7994444444444446,2393.45,95.95947446707,2024,3,March,12,3,Thursday,1,0,Spring,False,True,True,False,False,False
625,2024-03-22,10,46818,1387,57,117.05,4222.02,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.9625357768379685,4.10958904109589,0.08439077144917087,36.0702263989748,2.0535087719298244,4104.97,97.22763037598116,2024,3,March,12,4,Friday,1,0,Spring,False,True,True,False,False,False
626,2024-03-23,10,33212,997,41,83.03,2912.44,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,3.001927014332169,4.112337011033099,0.08327983951855567,35.076960134891,2.0251219512195124,2829.41,97.14912581890098,2024,3,March,12,5,Saturday,1,1,Spring,False,True,True,False,False,False
627,2024-03-24,10,35071,1111,49,87.68,4387.13,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,3.167859485044624,4.41044104410441,0.07891989198919892,50.035697992700726,1.789387755102041,4299.45,98.00142690095802,2024,3,March,12,6,Sunday,1,1,Spring,False,True,True,False,False,False
628,2024-03-25,10,38595,942,32,96.49,2190.5,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.4407306645938593,3.397027600849257,0.10243099787685775,22.70183438698311,3.0153125,2094.01,95.59506961880851,2024,3,March,13,0,Monday,1,0,Spring,False,True,True,False,False,False
629,2024-03-26,10,36703,852,27,91.76,2047.24,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.3213361305615345,3.169014084507042,0.10769953051643193,22.31081081081081,3.3985185185185185,1955.48,95.51786795881284,2024,3,March,13,1,Tuesday,1,0,Spring,False,True,True,False,False,False
630,2024-03-27,10,50555,1617,72,126.39,6084.49,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,3.1984966867767777,4.452690166975881,0.07816326530612244,48.14059656618403,1.7554166666666666,5958.099999999999,97.92275112622421,2024,3,March,13,2,Wednesday,1,0,Spring,False,True,True,False,False,False
631,2024-03-28,10,46644,1376,56,116.61,3592.51,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.9500042877969297,4.069767441860465,0.08474563953488372,30.807906697538808,2.0823214285714284,3475.9,96.75408001647872,2024,3,March,13,3,Thursday,1,0,Spring,False,True,True,False,False,False
632,2024-03-29,10,33578,713,21,83.95,1663.94,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.1234141402108526,2.9453015427769986,0.11774193548387098,19.820607504466945,3.9976190476190476,1579.99,94.95474596439776,2024,3,March,13,4,Friday,1,0,Spring,False,False,True,False,False,False
633,2024-03-30,10,33859,1036,44,84.65,3371.99,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,3.059747777548067,4.247104247104247,0.08170849420849421,39.834494979326635,1.9238636363636366,3287.3399999999997,97.48961295852004,2024,3,March,13,5,Saturday,1,1,Spring,False,True,True,False,False,False
634,2024-03-31,10,21059,400,10,52.65,853.77,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,1.8994254238092978,2.5,0.131625,16.215954415954418,5.265,801.12,93.83323377490424,2024,3,March,13,6,Sunday,1,1,Spring,False,False,True,False,False,False
635,2024-04-01,10,47827,1447,61,119.57,4181.67,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,3.0254876952349092,4.215618521078093,0.08263303386316516,34.97256836999247,1.9601639344262294,4062.1,97.14061606965639,2024,4,April,14,0,Monday,2,0,Spring,False,True,True,False,False,False
636,2024-04-02,10,45740,1324,53,114.35,3613.74,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.894621775251421,4.003021148036254,0.08636706948640482,31.60244862264976,2.1575471698113207,3499.39,96.83568823435002,2024,4,April,14,1,Tuesday,2,0,Spring,False,True,True,False,False,False
637,2024-04-03,10,49110,1526,66,122.78,4251.75,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,3.1073101201384645,4.3250327653997385,0.08045871559633028,34.62901123961557,1.8603030303030303,4128.97,97.11224789792439,2024,4,April,14,2,Wednesday,2,0,Spring,False,True,True,False,False,False
638,2024-04-04,10,38021,914,30,95.05,2651.77,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.4039346676836484,3.282275711159737,0.10399343544857768,27.8986849026828,3.1683333333333334,2556.72,96.41560165474381,2024,4,April,14,3,Thursday,2,0,Spring,False,True,True,False,False,False
639,2024-04-05,10,32915,685,19,82.29,1397.14,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.081118031292724,2.7737226277372264,0.12013138686131387,16.978247660712114,4.331052631578948,1314.8500000000001,94.11011065462301,2024,4,April,14,4,Friday,2,0,Spring,False,False,True,False,False,False
640,2024-04-06,10,25157,572,18,62.89,1094.4,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.2737210319195453,3.146853146853147,0.10994755244755244,17.401812688821753,3.493888888888889,1031.51,94.25347222222221,2024,4,April,14,5,Saturday,2,1,Spring,False,False,True,False,False,False
641,2024-04-07,10,20240,370,9,50.6,675.54,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,1.8280632411067192,2.4324324324324325,0.13675675675675675,13.350592885375493,5.622222222222223,624.9399999999999,92.50969594694615,2024,4,April,14,6,Sunday,2,1,Spring,False,False,True,False,False,False
642,2024-04-08,10,33241,699,20,83.1,1796.72,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.102824824764598,2.8612303290414878,0.11888412017167381,21.62117930204573,4.154999999999999,1713.6200000000001,95.37490538314262,2024,4,April,15,0,Monday,2,0,Spring,False,False,True,False,False,False
643,2024-04-09,10,36539,844,27,91.35,1642.83,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.3098606967897317,3.1990521327014214,0.10823459715639809,17.98390804597701,3.3833333333333333,1551.48,94.43947334782054,2024,4,April,15,1,Tuesday,2,0,Spring,False,False,True,False,False,False
644,2024-04-10,10,49715,1564,68,124.29,5791.92,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,3.14593181132455,4.3478260869565215,0.07946930946291561,46.60004827419744,1.827794117647059,5667.63,97.85407947623585,2024,4,April,15,2,Wednesday,2,0,Spring,False,True,True,False,False,False
645,2024-04-11,10,43058,1173,44,107.65,3684.62,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.724232430674904,3.751065643648764,0.09177323103154306,34.22777519739898,2.4465909090909093,3576.97,97.07839614397142,2024,4,April,15,3,Thursday,2,0,Spring,False,True,True,False,False,False
646,2024-04-12,10,30914,604,16,77.29,1097.7,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,1.953807336481853,2.6490066225165565,0.1279635761589404,14.202354767757795,4.830625,1020.4100000000001,92.95891409310376,2024,4,April,15,4,Friday,2,0,Spring,False,False,True,False,False,False
647,2024-04-13,10,33123,991,41,82.81,3316.17,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.9918787549436945,4.137235116044399,0.08356205852674067,40.04552590266876,2.019756097560976,3233.36,97.50284213414874,2024,4,April,15,5,Saturday,2,1,Spring,False,True,True,False,False,False
648,2024-04-14,10,21659,424,11,54.15,892.83,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,1.9576157717346137,2.5943396226415096,0.1277122641509434,16.48808864265928,4.922727272727273,838.6800000000001,93.93501562447499,2024,4,April,15,6,Sunday,2,1,Spring,False,False,True,False,False,False
649,2024-04-15,10,38285,927,31,95.71,1864.88,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+,2.421313830481912,3.344120819848975,0.1032470334412082,19.484693344478114,3.0874193548387097,1769.17,94.86776629059243,2024,4,April,16,0,Monday,2,0,Spring,False,False,True,False,False,False
650,2024-10-22,11,90217,809,4,811.96,198.52,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24,0.8967267809836285,0.4944375772558714,1.0036588380716935,0.24449480269964038,202.99,-613.44,-309.00664920411043,2024,10,October,43,1,Tuesday,4,0,Fall,True,False,False,False,False,False
651,2024-10-23,11,144941,2088,20,1304.48,1121.47,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24,1.4405861695448492,0.9578544061302682,0.6247509578544062,0.8597065497362933,65.224,-183.01,-16.31876019866782,2024,10,October,43,2,Wednesday,4,0,Fall,True,False,False,False,False,False
652,2024-10-24,11,137141,1870,16,1234.27,889.78,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24,1.363560131543448,0.8556149732620321,0.6600374331550802,0.7208957521449926,77.141875,-344.49,-38.71631189732294,2024,10,October,43,3,Thursday,4,0,Fall,True,False,False,False,False,False
653,2024-10-25,11,92531,851,5,832.79,251.69,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24,0.9196917789713717,0.5875440658049353,0.9786016451233842,0.302225050733078,166.558,-581.0999999999999,-230.87925622789936,2024,10,October,43,4,Friday,4,0,Fall,True,False,False,False,False,False
654,2024-10-26,11,74401,786,5,669.61,225.25,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24,1.0564374134756254,0.6361323155216284,0.8519211195928753,0.3363898388614268,133.922,-444.36,-197.2741398446171,2024,10,October,43,5,Saturday,4,1,Fall,False,False,False,False,False,False
655,2024-10-27,11,80416,918,6,723.75,368.79,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24,1.1415638678869877,0.6535947712418301,0.7883986928104575,0.5095544041450778,120.625,-354.96,-96.24989831611485,2024,10,October,43,6,Sunday,4,1,Fall,True,False,False,False,False,False
656,2024-10-28,11,117581,1374,10,1058.23,464.39,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24,1.1685561442750105,0.727802037845706,0.7701819505094615,0.4388365478204171,105.82300000000001,-593.84,-127.87527724541874,2024,10,October,44,0,Monday,4,0,Fall,True,False,False,False,False,False
657,2024-10-29,11,150024,2237,22,1350.22,1256.82,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24,1.4910947581720257,0.9834599910594547,0.6035851586946804,0.9308260876005391,61.373636363636365,-93.40000000000009,-7.431453987046681,2024,10,October,44,1,Tuesday,4,0,Fall,True,False,False,False,False,False
658,2024-10-30,11,85670,729,4,771.04,221.35,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24,0.8509396521536128,0.5486968449931412,1.057668038408779,0.28707978833782943,192.76,-549.6899999999999,-248.33521572170767,2024,10,October,44,2,Wednesday,4,0,Fall,True,False,False,False,False,False
659,2024-10-31,11,101999,1034,6,918.0,282.95,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24,1.0137354287787135,0.5802707930367506,0.8878143133462283,0.3082244008714597,153.0,-635.05,-224.43894681039055,2024,10,October,44,3,Thursday,4,0,Fall,True,False,False,False,False,False
660,2024-11-01,11,115562,1327,10,1040.06,575.26,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24,1.1483013447326975,0.7535795026375283,0.7837678975131877,0.5531027056131377,104.006,-464.79999999999995,-80.798247748844,2024,11,November,44,4,Friday,4,0,Fall,True,False,False,False,False,False
